Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.1768593055353,..,..,..,..,..,..,..,..,..,27.4653745173814,..,..,..,..,..,..,..,..,..,32.8101896122574,..,..,..,..,..,..,..,..,40.1164786604657,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,..,53,..,..,..,..,..,..,..,..,..,..,..,..,61.7,..,..,..,..,..,..,..,..,..,..,..,61.1,..,..,..,62.7,..,..,..,58,..,..,..,..,54.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Lesotho,LSO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.6,..,..,..,..,30.4,40.6,38,..,37.3,37.3,..,..,..,47,47,63.4,..,..,60.2,..,..,..,64.9,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.4,..,..,..,..,..,20.2,..,..,..,..,..,..,24.9,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.2,..,..,..,..,..,..,..,44.5,..,..,..,41.9,..,..,..,..,..,..,27.7,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.7,..,..,..,..,..,..,..,..,..,..,65.1,..,..,68.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Low & middle income,LMY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.9455787817369,..,..,..,..,..,..,..,..,..,51.479751463096,..,..,..,..,..,..,..,..,62.434232761233,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.5759349059276,..,..,..,..,..,..,..,..,..,21.3269056895282,..,..,..,..,..,..,..,..,..,26.106442973812,..,..,..,..,..,..,..,..,34.8534244769544,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.231464206927,..,..,..,..,..,..,..,..,..,43.8225681954871,..,..,..,..,..,..,..,..,..,49.686458994852,..,..,..,..,..,..,..,..,55.6963586658845,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Madagascar,MDG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.7,..,..,..,..,19.4,..,25,18.8,..,..,..,27.1,..,..,..,..,39.9,..,..,..,39.8,..,..,..,47.9,44.4,..,49.7,49.7,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Malawi,MWI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.9,..,..,..,..,..,..,..,13,..,..,..,21.9,..,..,..,30.6,..,..,..,32.5,32.5,41,..,..,..,46.1,..,..,..,58.6,..,59.2,..,..,..,65.6,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Malaysia,MYS,..,..,..,..,..,..,..,8.7,..,..,..,..,..,..,33,..,..,..,..,..,..,..,..,..,51.4,..,..,..,48.3,..,..,..,..,..,55.1,..,..,..,..,..,..,..,..,..,49,..,..,..,..,..,..,..,..,..,52.2,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Maldives,MDV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29,..,..,..,..,..,..,..,42,..,..,..,..,39,..,..,..,..,34.7,..,..,..,..,..,..,..,18.8,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Mali,MLI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.7,..,..,..,..,..,..,..,..,6.7,..,..,..,..,8.1,..,..,..,..,8.2,..,..,..,9.8,..,..,10.3,..,15.6,..,..,17.2,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Malta,MLT,..,..,..,..,..,..,..,..,..,..,..,87,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.8,..,..,..,..,..,..,..,..,..,4.1,..,..,..,..,..,..,..,..,..,8,..,..,..,..,..,9.3,..,..,..,11.4,..,..,..,17.8,..,..,..,..,11.5,14.3,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Mauritius,MUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.5,..,..,..,..,..,74.6,..,..,..,..,..,..,..,..,..,..,75.9,..,..,..,..,..,..,..,..,..,..,..,63.8,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Mexico,MEX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.3,40,37.8,..,..,47.7,..,..,..,..,52.7,..,..,..,..,63.1,..,..,66.5,..,68.4,..,..,..,..,..,74.5,..,..,70.9,..,..,72.5,..,..,..,..,72.3,66.9,..,..,73.1,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.7687485034408,..,..,..,..,..,..,..,..,..,58.2556216186027,..,..,..,..,..,..,..,..,..,64.2976817387866,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.3694713361534,..,..,..,..,..,..,..,..,..,60.8632853403778,..,..,..,..,..,..,..,..,..,64.740814620328,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.3694713361534,..,..,..,..,..,..,..,..,..,60.9668991872896,..,..,..,..,..,..,..,..,..,64.8935311534539,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.6974380335414,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.1691314962375,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.7,..,..,62.4,..,..,..,..,67.8,..,..,..,..,..,..,59.5,..,..,..,..,..,..,..,56,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Mongolia,MNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.3,..,59.9,..,67.4,..,..,69,..,66,..,..,55.2,..,54.9,..,..,54.6,..,..,..,..,48.1,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.7,..,..,..,..,..,39.6,..,..,..,..,..,..,23.2,..,..,..,..,20.7,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Morocco,MAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.4,..,..,..,25.5,..,..,35.8,..,..,..,..,41.5,..,..,50.3,..,58.4,..,..,..,..,..,..,63,..,..,..,..,..,..,67.4,..,..,..,..,..,..,70.8,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.6,..,..,..,..,..,16.5,18.1,..,..,..,16.2,11.6,..,11.6,..,..,..,27.1,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.8,..,..,..,..,..,32.7,..,..,..,32.5,..,..,..,..,..,41,..,..,..,..,..,..,..,..,52.2,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Namibia,NAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.9,..,..,28.9,..,..,..,..,..,..,..,43.7,..,..,..,..,..,..,55.1,..,..,..,..,..,56.1,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Nepal,NPL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.4,..,..,..,..,6.8,..,..,..,..,15.1,..,..,..,..,..,24.1,..,..,..,28.5,..,..,..,37.3,39.3,..,..,38.3,..,48,..,..,..,..,49.7,..,..,49.6,..,52.6,52.6,..,46.7,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Netherlands,NLD,..,..,..,..,..,..,..,..,..,59,..,..,..,..,..,75,..,..,..,..,..,..,76.8,..,..,..,..,..,76.3,..,..,..,..,78.5,..,..,..,..,75,..,..,..,..,75,..,..,..,..,75,..,..,..,..,73,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Nicaragua,NIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27,..,..,..,..,..,..,..,..,..,..,..,48.7,..,..,..,..,60.3,..,..,68.6,..,..,..,..,..,72.4,..,..,..,..,80.4,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Niger,NER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.4,..,..,..,..,..,8.2,..,14,..,..,..,..,..,11.2,..,..,..,..,..,13.9,..,..,14.7,17,18.9,11.1,..,..,11,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Nigeria,NGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.8,..,..,..,..,..,..,..,6,..,..,..,..,..,..,..,..,15.2,..,..,..,12.6,..,..,..,14.7,14.6,..,..,17.5,13.5,15.1,..,..,22.1,13.4,16.6,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,North America,NAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.7,..,..,..,..,..,..,..,..,..,73.5239778862638,..,..,..,..,..,..,..,..,..,76.4,..,..,..,..,..,..,..,..,73.9,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.4,..,..,..,..,..,..,..,59.9,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Norway,NOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,OECD members,OED,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.8648905405078,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.525121400516,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Oman,OMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.6,..,..,..,..,..,23.7,..,..,..,..,31.7,..,..,..,..,..,..,..,24.4,..,..,..,..,..,29.7,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Other small states,OSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.7431511047433,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Pakistan,PAK,..,..,..,..,..,..,..,..,..,5.5,..,..,..,..,..,5.4,..,..,..,..,3.3,..,..,..,..,9.1,..,..,..,..,..,11.8,..,21.9,..,17.8,13,23.9,..,17,..,27.6,..,32.1,..,..,26,29.6,27,..,..,..,29,35.4,32,..,..,..,34.2,34,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Panama,PAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.9,..,..,60.6,..,..,..,..,..,58.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.5,..,..,..,62.8,..,50.8,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.9,..,..,..,..,..,..,..,..,..,32.4,..,..,..,..,..,..,..,..,..,36.7,36.7,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Paraguay,PRY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.6,..,37.7,..,..,..,..,..,..,..,44.8,..,..,48.4,..,..,..,..,..,55.9,..,62.3,..,..,..,..,..,72.8,..,..,..,79.4,..,..,..,..,..,..,..,68.4,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Peru,PER,..,..,..,..,..,..,..,..,..,..,26,..,..,..,..,..,..,..,31.4,..,..,41,..,..,..,..,45.8,..,..,..,..,..,59,..,..,..,64.2,..,..,..,68.9,..,..,..,..,71.3,71.3,..,72.4,73.2,74.4,75.4,75.5,74,74.6,74.6,76.2,75.4,76.3,75.9,77.4,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Philippines,PHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40,..,50.7,48.1,47,47.8,49.3,47,49.5,48.8,48.9,49.3,49.3,50.6,..,50.7,..,..,48.9,..,55.1,..,..,..,54.3,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Poland,POL,..,..,..,..,..,..,..,..,..,..,..,..,60,..,..,..,..,75,..,..,..,..,..,..,..,..,..,..,..,..,..,72.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.5,..,..,63.2,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Portugal,PRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.1,..,..,..,..,..,..,..,73.9,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Post-demographic dividend,PST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.6947156223979,..,..,..,..,..,..,..,..,..,75.0360128725414,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Pre-demographic dividend,PRE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.2661010374328,..,..,..,..,..,..,..,..,..,19.6004175251589,..,..,..,..,..,..,..,..,..,22.4280772826019,..,..,..,..,..,..,..,..,29.6692474804649,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.4,..,..,..,..,..,..,..,..,..,..,..,..,..,77.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Qatar,QAT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.3,..,..,..,..,..,..,..,..,..,..,43.2,..,..,..,..,..,..,..,..,..,..,..,..,..,37.5,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Romania,ROU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.3,..,..,..,..,..,63.8,..,..,..,..,70.3,69.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.5,66.8,63.4,65.3,..,..,..,..,..,..,..,68.5,..,..,63,..,..,..,68,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Rwanda,RWA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11,..,..,..,..,..,..,..,..,21.2,..,..,..,..,..,..,..,13.2,..,..,..,..,17.4,..,..,36.4,..,51.6,51.6,..,..,..,53.2,..,..,..,..,64.1,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Samoa,WSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.7,..,..,..,..,26.9,..,..,..,..,..,16.6,..,..,..
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
